MovieID,Title,Genre,ReleaseYear,ReleaseDate,Country,BudgetUSD,US_BoxOfficeUSD,Global_BoxOfficeUSD,Opening_Day_SalesUSD,One_Week_SalesUSD,IMDbRating,RottenTomatoesScore,NumVotesIMDb,NumVotesRT,Director,LeadActor
12242,Follow ten person,Sci-Fi,2010,13-06-2010,USA,26603191.15,40140181.28,100013633.6,6543213.4,23023372.71,7.5,70,5988,1436,Tracy Tucker,Lawrence Thomas
12243,Gas drop,Comedy,1962,01-01-1962,Canada,1221610.84,1765286.35,3523054.15,372002.17,1024885.17,7.2,68,5466,1186,Donna Wagner,Patrick Barnett
12244,Page today,Action,2022,11-02-2022,USA,11055183.26,24278512.36,46900680.93,5157937.65,13411025.45,7.8,78,2037,281,Ryan Tate,Ashley Pena
12245,Protect thus,Drama,1992,12-12-1992,USA,19383164.85,9970849.79,24783743.03,2454864.75,5898257.81,6.1,57,27184,2128,William Banks,David Perez
12246,Half including beat,Thriller,1995,09-10-1995,China,568479.64,1496375.08,2358083.46,411842.46,794366.6,5.9,81,3402,3472,Robert Hendricks,Shawna Bryant
12247,Later not clear,Drama,2022,24-02-2022,UK,39678771.79,55245445.79,89101128.26,8534989.11,29554641.18,3.5,26,163337,550,Raymond Morris,Adam Williams
12248,Loss final education,Drama,2021,06-11-2021,USA,28996880.88,76679034.04,119647012.5,12471663.48,37665302.21,7.4,77,670,3776,Terry Lawrence,Casey Briggs
12249,Others in policy,Comedy,2002,29-12-2002,USA,7132495.01,3333536.67,7873108.92,785279.17,1781980.06,6.2,65,130,60,Caitlin Brewer,Courtney Butler
12250,Off shoulder word,Comedy,2008,31-12-2008,Australia,2531637.01,3699214.26,7910407.8,474460.81,1881093.04,6.2,86,309,148,Megan Sharp,Carla Dougherty
12251,Stop prevent hospital,Documentary,1962,01-06-1962,USA,2624135.66,6210715.35,11580513.78,1357949.38,2725134.18,5.7,71,338,256,Karen Robinson,Lucas Collins
12252,Minute but hair,Sci-Fi,2011,07-07-2011,USA,1637404.22,1876759.03,3421511.4,380252.96,1010458.24,7.4,85,3013,50,Tara Underwood,Sarah Nelson
12253,Result realize education,Comedy,1994,11-10-1994,USA,3012333.88,5089907.27,11874874.2,1198919.5,2755842.02,7.1,66,399,13547,Troy Cochran,Michael Torres
12254,Service option trouble,Drama,1961,17-10-1961,USA,2196400.81,5662110.9,8608957.83,1591639.94,3083635.77,8.2,95,3069,50,John Jones,Duane Fletcher DDS
12255,Over,Romance,2003,05-06-2003,France,1907209.07,2045343.12,3461080.9,483873.61,913868.73,8.0,74,1015,2415,James Miller,Christina Buchanan
12256,Take operation,Thriller,2012,17-08-2012,USA,1021042.16,1515738.88,2283610.84,204428.44,894038.88,6.0,52,1486,827,Sophia Gomez,Alison Clark
12257,Their,Comedy,1982,12-03-1982,China,7038521.05,12072798.39,27682154.48,1471920.98,5731673.26,5.3,51,434,901,Michelle Collins,Jennifer Leach
12258,Over trade,Romance,1958,31-10-1958,USA,3004134.54,6032897.78,12471569.75,1408630.17,3084266.53,5.6,55,4814,662,Rachel Hayes,Eric Cooper
12259,Response each,Documentary,2007,11-05-2007,USA,9968385.42,13288089.8,21233793.39,3552098.05,7607464.98,7.4,58,17682,3699,Chad Koch,Adam Montes
12260,According relationship,Comedy,1999,19-07-1999,USA,196687.0,335276.44,720141.1,50508.01,144301.7,6.8,60,1432,1423,Jessica Rodriguez,Mark Crosby
12261,Chair deep development,Horror,1985,15-02-1985,USA,5200748.98,7771658.12,13981088.26,2232180.87,4232098.35,5.8,61,1107,62,Kim Watkins,Joseph Contreras
12262,Machine development pick,Drama,2002,18-08-2002,India,1663743.37,3389863.48,6124784.96,537219.45,1871451.72,7.2,66,22214,228,Jessica Gonzalez,Joseph Gonzalez
12263,Grow rock top,Comedy,1986,17-10-1986,USA,1724948.12,3920622.64,8615995.72,742995.21,2253217.88,4.2,41,1631,63,Benjamin Ray,Pamela Lopez
12264,International find under,Romance,1957,27-04-1957,USA,53165780.39,31585087.77,53165780.39,5938140.99,15046495.48,7.0,73,1934,2103,Albert Phillips,Joy Huber
12265,Project brother,Thriller,1960,08-03-1960,USA,1245232.65,2661526.2,3923764.81,604588.96,1444729.28,8.5,96,373,83,Joshua Morales,Patrick Barnett
12266,Evening another child,Comedy,1991,27-10-1991,India,3602526.01,4947803.29,7537837.48,1244802.96,2568581.52,7.8,84,2270,169,Bryan Murray,Marc Vasquez
12267,Billion executive,Action,1981,11-02-1981,USA,7187393.45,14104980.49,27053029.33,3817160.97,8198581.38,7.2,86,2639,3503,Amanda Cantrell,Gina Fernandez
12268,A heart single,Thriller,2018,19-08-2018,USA,140991255.2,312801038.1,457607709.3,65457320.65,152833186.9,4.2,41,2425,683,Dr. Jonathan Long,Adam Williams
12269,Case environmental loss possible,Thriller,1980,14-08-1980,USA,1019554.72,1805635.83,2982426.77,532842.97,893412.34,8.0,76,1319,145,David Perez,Christopher Benson
12270,A stage culture,Romance,2006,23-03-2006,Japan,758556.36,1831955.65,2680020.94,206601.47,756955.22,6.5,59,240117,620,Amanda Montgomery,Samuel Bond MD
12271,Century film,Comedy,2001,30-01-2001,France,2366902.52,5333279.4,11333266.98,1353397.04,2370519.36,5.2,42,60902,740,Jessica Singh,Amber Willis
12272,Could chair enjoy owner,Comedy,1974,17-07-1974,USA,56293189.42,28853904.14,67855352.99,7232051.23,13356698.69,7.8,71,13769,2389,Jennifer Atkinson,Daniel Hughes
12273,Service open future,Comedy,1990,16-06-1990,USA,100000.0,194390.42,337100.9,54926.24,96064.25,6.0,55,251,425,Gary Simmons,Jeffrey Sharp
12274,Stage vote simply,Drama,2001,08-05-2001,USA,710836.22,2221977.12,3329751.36,447154.6,1022267.43,7.2,81,11962,67,Joshua Baker,Cody Peters
12275,Season,Thriller,1979,11-09-1979,Japan,1726703.81,2240569.75,3461547.97,329960.56,1049410.1,4.5,47,2313,839,Mrs. Hannah Campbell DDS,Holly Jones
12276,Toward,Action,2006,20-02-2006,USA,9694316.37,8493062.67,14498500.61,1801610.88,4923841.83,8.7,90,2034,4094,Megan Sharp,Lynn Pierce
12277,Which catch,Documentary,2011,05-08-2011,USA,7153060.55,18067951.32,33700278.41,2348637.36,9244308.61,7.4,95,9365,1919,Brenda Smith,Larry Bishop
12278,Soldier president,Action,1996,02-10-1996,France,8681921.44,14211754.97,24066136.42,1723930.08,8056124.58,8.1,66,8871,285,Claudia Smith,Kristy Faulkner
12279,American site activity,Action,2015,24-06-2015,USA,691492.21,2097884.87,3311193.1,290252.45,858245.5,8.7,79,1107,1393,Sonya Clark,Mathew Castillo
12280,Nature,Thriller,2017,11-11-2017,India,6509293.72,11300430.68,25335586.83,3085599.95,5313216.5,4.8,51,12960,239,Lori Callahan,John Jones
12281,Audience analysis news,Action,2024,03-03-2024,USA,3475748.46,2136959.47,3475748.46,385862.55,1280068.18,6.9,68,235,718,Michael Chung,Joel Hunt
12282,Alone language through,Comedy,1951,09-04-1951,Australia,3698691.96,5255099.86,12073062.63,780213.78,2265644.92,6.6,57,11574,340,Matthew Beck,Andrew Lyons
12283,Husband at live,Drama,2024,07-08-2024,USA,1746799.84,2481861.1,3792184.64,656365.15,1325754.81,9.1,96,3192,2372,Kim Watkins,Kelly Horn
12284,A from,Thriller,2001,03-10-2001,USA,2258311.02,1416672.72,2258311.02,300663.05,721964.9,4.0,32,9341,265,Kristina Moore,Jason Ramos
12285,Edge learn local,Comedy,1976,08-06-1976,USA,7646440.73,15320024.03,23221659.24,2748607.05,9081640.63,6.8,71,12793,615,Hannah Camacho,Jamie Cunningham
12286,Religious turn result,Drama,1985,01-12-1985,UK,5192077.26,2992262.24,6448743.56,389058.9,1239952.57,7.8,74,1320,446,Susan Farley,Kelly Horn
12287,Summer wonder on,Romance,2015,15-03-2015,USA,169356489.7,401302880.7,628764269.8,71681894.61,178563713.0,2.1,11,742,1952,Joshua Morales,Patricia Ramirez
12288,Change available,Documentary,2019,12-09-2019,USA,13466679.56,24728618.59,39066926.61,3828617.97,10651396.08,5.7,56,4676,248,Chad Peters MD,Kimberly Smith
12289,Somebody subject,Action,2014,17-04-2014,Canada,3477505.13,7256308.79,16765886.11,1083306.11,4348038.57,6.8,84,229,2572,Tracy Tucker,Tracy Klein
12290,Until step,Comedy,2022,11-11-2022,USA,14215690.47,14759475.57,32299024.11,4237490.79,8327026.89,7.0,70,9157,712,Jessica Singh,Ashley Gilmore
12291,Able act,Drama,2019,11-06-2019,UK,240803.44,652619.3,1077996.48,118001.66,298274.23,7.7,91,178,133,Gary Simmons,Samuel Bond MD
12292,Reach another out,Sci-Fi,2012,10-08-2012,USA,13404222.78,10179887.34,21470019.18,2264811.86,5841859.65,6.2,57,6184,1980,Tyler Sanchez,Adam Williams
12293,Management beyond change,Romance,2013,31-07-2013,China,33821411.19,14218389.7,34994622.83,2298840.2,7761092.05,6.8,63,5986,274,Michael Manning,Marc Vasquez
12294,Single accept share,Comedy,2017,12-08-2017,France,18518773.43,19420246.36,30129842.49,4489651.09,8056234.34,5.8,58,100,1571,Lori Callahan,Joseph Gonzalez
12295,Maintain deep something,Thriller,1957,27-07-1957,USA,977400.05,667473.36,977400.05,106374.55,372399.77,5.4,52,31310,258,Janice Taylor,Meredith Williams
12296,Last billion laugh,Documentary,2000,09-12-2000,USA,1876176.09,1827356.45,3677329.65,272840.96,805472.2,5.2,68,1638,50,Joshua Baker,Daniel Callahan
12297,Several season,Documentary,1960,15-09-1960,USA,3541410.12,7272082.44,16431493.49,1493197.6,3065946.35,7.1,66,3380,54,Christian Hernandez,Duane Fletcher DDS
12298,Two investment,Drama,1992,03-04-1992,USA,3376299.92,4582623.87,9541550.37,594254.93,2002542.29,7.2,73,24997,280,Nicholas Murphy,Mary Wolfe
12299,Tend fill standard,Thriller,1969,11-08-1969,USA,477663.42,480760.3,1035998.86,113676.65,250599.6,5.1,56,682,2021,Chad Peters MD,Jamie Cunningham
12300,Significant,Action,1978,12-10-1978,USA,1656536.31,3660197.99,5750712.72,419661.88,1766677.97,4.0,52,3101,1442,Robert Webster,Ronald Thompson DDS
12301,Plan our spend,Comedy,2020,31-07-2020,USA,406420.85,336725.77,715367.83,57634.86,185564.97,5.0,42,4598,625,Mary Mitchell,Dennis Perry
12302,Should trial find,Action,2006,11-04-2006,USA,533813.66,338861.28,533813.66,39710.15,178049.95,6.4,75,1097,60,Karen Smith,Matthew Simmons
12303,Course hour,Drama,1985,20-05-1985,Canada,13825493.94,37968860.46,55670160.05,10735103.99,16363773.72,4.9,40,408,122,Dr. Michael Monroe,Dalton Johnson
12304,Rock trial score item,Comedy,2024,22-05-2024,USA,3032956.02,4917939.79,8378517.34,648103.38,2822949.45,6.3,76,394,1663,Anthony Rowland,Stephen Cooper
12305,Community field understand,Action,1980,10-07-1980,Canada,1256415.02,1824688.45,2866776.02,199934.68,953415.01,7.6,84,5681,1336,Chad Peters MD,Ariel Mills
12306,Measure management,Romance,1972,25-04-1972,USA,569342.76,233811.58,569342.76,33520.55,118761.44,9.2,100,2430,941,Albert Phillips,Meghan Johnson
12307,Attack third director,Comedy,1995,16-04-1995,USA,935613.6,2284007.09,4129823.2,391270.36,1244095.41,4.7,43,5384,229,Tracy Tucker,Melissa Melendez
12308,Skin want without,Sci-Fi,1980,29-08-1980,Germany,4319224.39,7857723.5,18876102.74,1878701.48,3419879.93,6.2,58,622,667,Crystal Harris,Carolyn Calhoun
12309,Door network,Comedy,2007,16-02-2007,USA,2977624.77,4396916.6,6845414.62,554836.32,2431371.01,5.7,54,3810,2442,Caitlin Brewer,Chad Santiago
12310,Possible key,Action,2015,17-01-2015,France,164688732.0,187212582.3,296997463.4,22809572.08,88070577.4,7.5,80,2358,50,Jessica Gonzalez,Dr. Edward Smith
12311,Identify international,Action,2018,09-12-2018,USA,14381125.59,24327784.13,49023423.37,4197734.52,13258256.59,6.4,76,18538,59,Jeremy Ray,Heather Allison
12312,Worry month,Action,1976,26-08-1976,Australia,519489.76,318370.52,519489.76,37940.62,145520.18,6.6,63,1211,914,Julie Maxwell,Greg Ball
12313,Feeling very model,Comedy,1971,18-11-1971,USA,2568377.32,5375725.01,8188207.7,1249483.44,2188107.69,3.3,19,166,719,Jennifer Henry,Sydney Jordan
12314,Natural sing buy,Horror,1972,11-09-1972,South Korea,100000.0,244979.46,374062.59,62367.74,127149.61,4.3,65,2352,328,Dr. Jonathan Long,Chad Santiago
12315,Film space,Comedy,1999,17-12-1999,Australia,4631907.05,8957616.72,18607291.63,2066872.09,4002087.1,9.3,86,8601,142,Seth Whitehead,Adam Williams
12316,Huge trade,Thriller,1998,18-06-1998,USA,799509.02,1955200.4,3747197.55,538406.62,1008705.4,8.6,92,6417,64,Samantha Campbell,Teresa Davis
12317,Pressure key,Sci-Fi,2021,03-01-2021,France,2131385.35,6466770.5,10375145.73,1451525.7,2665166.41,7.8,68,10924,1165,Faith Franklin,Stephen Cooper
12318,Job nearly phone,Action,1983,09-02-1983,USA,492881.64,356462.93,600235.48,97638.38,198812.98,9.6,92,5349,1095,Troy Cochran,Nicholas Williamson
12319,Store about beat,Documentary,1994,09-11-1994,USA,20639099.76,11993759.62,20951013.4,3189319.0,7063975.43,7.2,53,4219,50,Tracy Tucker,Dawn Blake
12320,Draw describe,Comedy,1993,06-06-1993,Germany,6514036.57,6581414.58,14141736.32,1074504.5,2970123.56,4.3,49,2640,155,Charlotte Williams,Joseph Leon
12321,Fight heart reason will,Thriller,2023,23-12-2023,USA,16348884.36,10081599.73,18642824.16,1799839.24,5503354.43,3.6,43,3324,59,Joshua Baker,Donald Franco
12322,Country people heavy,Drama,1981,23-12-1981,USA,3258504.86,2520788.18,5070855.31,689842.16,1391648.44,7.2,83,1776,940,Robert Hendricks,John Sullivan
12323,Attention consider old,Comedy,2015,21-09-2015,USA,4822861.74,8304963.74,14925466.75,2434186.89,4492196.76,5.4,61,3194,103,Jennifer Henry,Olivia Allen
12324,Brother interesting model,Romance,2013,09-01-2013,USA,453717.03,674480.84,1091440.32,178321.6,367766.03,6.0,50,615,50,Robert Hendricks,Jason Mercer
12325,Generation require rest,Action,1998,31-05-1998,Australia,3558368.29,6396707.79,13770892.59,1440549.26,3018455.59,8.3,89,10147,315,Gary Simmons,Scott Anderson
12326,Admit either evening because,Action,2023,24-09-2023,China,18723408.63,54347914.12,89683797.91,10042251.79,22384088.79,6.3,85,13952,1295,Rachel Kirby,Becky Dean
12327,Employee hospital,Drama,2006,02-06-2006,USA,6600928.21,6557549.59,9923397.83,963566.98,2768916.72,7.0,81,11291,690,William Carpenter,Douglas Bullock
12328,Animal buy than,Thriller,1972,21-08-1972,USA,347364.99,1087622.36,1616658.46,177907.46,504037.73,4.5,66,1373,50,Charlotte Williams,Mary Wolfe
12329,Today check focus medical,Documentary,1999,19-11-1999,USA,2731632.16,4344539.87,8055024.06,1161801.64,1752153.97,4.7,41,5099,85,Michael Manning,Brittany James
12330,Seek audience,Drama,1994,12-03-1994,China,1312447.08,3895987.04,6519670.96,938651.39,2206757.73,5.7,64,2330,1251,Shannon Ross,Teresa Davis
12331,Total resource poor be,Sci-Fi,2004,05-12-2004,USA,478033.55,897878.29,1456339.06,252565.75,415543.83,4.5,61,180,663,David Hall,Danny Kline
12332,Since,Action,2013,03-07-2013,UK,6613412.35,11951334.38,24755862.41,2756110.06,6214257.47,8.1,85,34905,8154,Mrs. Hannah Campbell DDS,Casey Collins
12333,Word take,Horror,1996,24-10-1996,USA,671395.0,1844427.27,2857132.27,421190.69,1002408.12,7.8,74,2109,2665,Julie Maxwell,Michelle Anderson
12334,Open require question,Comedy,2022,04-01-2022,USA,82455491.49,267298752.5,400156293.8,55664061.13,115125064.0,5.4,50,35823,173,Daniel Rivera,Sydney Jordan
12335,During another alone answer,Comedy,1992,06-11-1992,USA,444009.92,945304.44,1594090.25,160216.88,459801.35,7.4,78,6435,174,Robin Hooper,Robert Reynolds
12336,Happen use production,Drama,2011,16-07-2011,USA,11213456.36,12015884.18,28424061.92,3485840.21,6288854.78,5.7,56,1193,682,Mrs. Hannah Campbell DDS,Carolyn Calhoun
12337,Must thank the,Drama,2011,12-03-2011,India,8436957.41,5897820.36,8855688.16,1245968.01,2461777.32,5.2,50,8219,50,Charlotte Williams,Nicholas Williamson
12338,Present old,Comedy,2010,05-10-2010,USA,6282219.84,6374962.55,15030064.79,1225803.11,3153743.8,7.5,68,722,153,Michael Manning,Robert Garcia
12339,Ability fight,Drama,2014,15-04-2014,USA,303408.56,961122.9,1451418.47,253651.58,409905.48,6.4,64,18270,104,Troy Cochran,Seth Johnson
12340,Discussion lose,Action,2004,01-05-2004,USA,5786907.7,7603919.17,12348646.5,2071481.97,3887993.64,6.1,67,2118,4483,Christian Hernandez,Mary Wolfe
12341,Performance else data conference,Drama,1960,01-01-1960,USA,14541547.91,16563811.81,28678042.0,2969103.68,7137524.24,8.3,75,315,3371,Sharon Wilson,Meghan Johnson
12342,Summer allow rest,Drama,1966,27-06-1966,USA,1172511.11,3148441.79,4811096.87,338581.29,1367780.14,6.6,80,22009,146,Sara Higgins,Kevin Fernandez
12343,Six east,Romance,1993,09-01-1993,Japan,1624959.79,1388378.19,3096572.28,155686.04,731813.64,6.4,44,2757,205,Francisco Ford,John Strickland
12344,Important Congress,Drama,1983,28-06-1983,USA,258915.46,478268.71,940700.77,84662.99,266360.28,7.3,84,268,3484,Terry Lawrence,Brandon Davidson
12345,Build high,Documentary,1964,12-08-1964,USA,14388855.81,31348826.54,61114098.72,8152510.78,13447911.46,7.7,92,1752,2523,Ashley Medina,Ronald Herrera
12346,West friend,Romance,2022,29-08-2022,Germany,11931917.89,36462722.33,58600536.61,7628660.41,19796117.47,6.8,63,735,1675,Robert Webster,Paige Gonzalez
12347,Follow,Action,1980,28-06-1980,USA,10320522.62,19606288.98,46056396.16,3632623.16,10796211.26,7.1,73,8368,50,Sara Higgins,Steven Green
12348,Rule begin,Drama,1960,12-09-1960,USA,5132409.91,4245543.18,6316794.64,872265.14,1965431.45,4.1,39,5161,558,Paul Weiss,John Barker
12349,On tax,Comedy,1995,05-05-1995,India,1056653.26,2661886.15,5074236.48,551232.65,1349010.63,4.0,23,388,51,Robin Hooper,Donald Benson
12350,Yard forget,Comedy,1976,05-07-1976,Australia,47171510.84,82131561.17,142238292.1,21905557.58,46921468.64,6.8,66,12152,508,Anthony Rowland,Amanda Lawson
12351,Successful last heart,Action,1992,29-09-1992,USA,10279256.36,22879615.18,42238077.7,5454061.59,12838052.03,5.2,42,16760,766,Megan Sharp,Gina Fernandez
12352,Mouth,Drama,2023,04-03-2023,Canada,6011239.83,3489564.14,6792036.82,600615.07,1929935.62,5.8,55,4346,374,Kayla Young,Douglas Davis
12353,Black,Comedy,2006,14-10-2006,India,7119376.24,4890984.47,8718689.58,1206324.3,2191354.78,8.2,100,29902,2393,Sean Howard,Brandon Mcguire
12354,Fill young enjoy real,Drama,2023,27-12-2023,USA,727082.62,374436.75,727082.62,53036.85,188779.2,5.8,71,4621,2579,Carolyn Schwartz,Tracy Williams
12355,Art theory need,Romance,2023,20-10-2023,UK,455429.59,569307.05,1177239.47,95726.13,301051.42,7.2,70,18253,2203,Vanessa Fox,Eric Obrien
12356,Responsibility push senior,Comedy,1953,20-02-1953,China,2743840.5,1880164.13,2743840.5,559479.42,1051251.4,6.5,59,50409,626,Maria Lane,William Brooks
12357,Nothing condition,Romance,1970,26-11-1970,USA,7746001.31,5195820.62,10389852.49,838377.67,3105501.92,6.4,64,2858,588,Ryan Tate,Donald Franco
12358,Management population form,Comedy,2019,01-08-2019,USA,782841.84,992315.63,1866298.27,118267.98,579619.61,5.9,58,1145,139,Michael Manning,Dustin Jackson
12359,National other,Thriller,2021,20-12-2021,USA,3383766.97,1707248.26,3383766.97,343225.98,816232.2,3.5,45,1114,103,David Charles,David Hart
12360,Happy garden glass,Romance,2013,27-04-2013,France,1735523.12,2012192.64,3193664.41,356801.93,953637.23,4.1,37,2303,130,Troy Cochran,Corey Johnson
12361,Exactly since,Horror,2011,05-08-2011,Australia,3782741.06,5968664.49,8652401.05,1661900.94,2429713.46,5.0,61,12793,445,Jessica Gonzalez,Kathryn Hunt
12362,Have toward,Drama,2008,19-11-2008,USA,528517.96,349461.51,547196.29,88650.81,182270.04,6.4,77,1526,203,Terry Lawrence,Derek Jones
12363,Product remember,Romance,2012,13-03-2012,USA,1832371.94,1405060.8,3335268.87,384765.67,753780.83,3.4,33,6328,194,John Jones,Brandon Davidson
12364,Not himself rule,Sci-Fi,2016,20-05-2016,USA,7998315.99,4784107.39,7998315.99,879869.96,2167259.57,7.6,67,10623,1460,James Miller,Michael Martinez
12365,Onto there,Comedy,1996,28-02-1996,USA,410031.35,184093.54,410031.35,28043.97,103402.53,6.0,53,3930,50,Diana Davis,Greg Ball
12366,Receive draw,Comedy,1990,05-09-1990,USA,946302.03,446595.85,1111659.1,79124.17,262701.18,6.7,55,2627,242,Jeffrey Myers MD,Jennifer Hall
12367,Service yes,Action,2005,24-03-2005,USA,20515708.11,63242301.9,93164894.05,14539080.43,33475905.51,8.0,85,68942,756,Chad Koch,Anthony Rhodes
12368,Raise debate,Thriller,2004,22-10-2004,Canada,715885.34,440596.78,715885.34,58256.74,243594.4,5.8,69,971,95,Kevin Green,Douglas Bullock
12369,Education adult recent,Comedy,1993,07-07-1993,France,733471.21,460449.1,1115576.53,124653.73,205619.17,7.5,64,2743,128,Sonya Clark,Mrs. Margaret Smith
12370,Difficult those,Action,2003,11-02-2003,USA,9243263.77,24656321.9,37550584.95,5124331.45,10113272.38,6.0,69,5319,13416,Anthony Rowland,Pamela Lopez
12371,Third room,Sci-Fi,1995,12-06-1995,USA,856893.95,1561212.16,3351344.41,199688.71,783129.83,4.3,25,98083,68,Amber Anderson,David Perez
12372,Office strong,Romance,1957,02-03-1957,USA,34224548.91,24493423.27,37868648.02,6022444.35,13822371.48,5.1,68,5011,775,Mrs. Hannah Campbell DDS,Alexandra Benitez
12373,Small deal,Sci-Fi,2009,09-12-2009,USA,389501.59,605322.63,1073146.69,179370.71,345811.9,6.8,73,10331,318,Mark Brooks,David Clark
12374,Rest require because,Comedy,1990,24-12-1990,Canada,2700073.11,5400218.46,9373325.73,952305.45,2834113.17,6.4,66,1862,4653,Robin Hooper,Christopher Hanson
12375,Economy guy,Comedy,2012,10-09-2012,USA,24976829.65,23542915.98,45549983.84,3042389.19,10899508.85,4.9,39,8568,109,Megan Sharp,Christopher Hurst
12376,Contain suffer,Documentary,2016,02-07-2016,USA,15386766.64,38319993.01,55567104.25,10909414.6,21014289.79,6.9,72,43580,753,James Wright,Sarah Nelson
12377,Sport why seven,Sci-Fi,2002,04-03-2002,Canada,221091.58,337698.87,657328.17,77114.6,148712.21,6.2,69,19752,640,Amanda Montgomery,Lawrence Thomas
12378,Term check toward,Drama,2022,23-06-2022,France,1384404.66,3152440.71,5903459.95,852532.72,1469017.88,7.2,61,785,270,Eric Ramirez,William Ramirez
12379,Sort image affect rich,Romance,1988,30-04-1988,USA,3215179.11,3062253.59,4447169.5,328598.45,1735192.41,7.8,83,555,184,Robert Hendricks,Dr. Edward Smith
12380,Response local some,Comedy,1989,31-10-1989,India,6316661.09,3117702.83,7467617.17,860395.21,1570937.42,5.6,64,895,50,Seth Whitehead,Brian Rodriguez
12381,Including next agency,Comedy,2022,15-05-2022,India,81068246.78,76621023.87,113623739.2,12708459.87,32463246.66,7.5,82,2319,788,Jerry Owens,Diane Jacobs
12382,Wear unit line,Thriller,1972,21-06-1972,USA,7095503.53,12830142.5,32034986.92,1347423.48,6035687.44,7.8,100,15207,116,Christian Hernandez,Samuel Wyatt
12383,Next trial,Horror,2016,12-09-2016,USA,18299313.48,60733969.06,89428011.72,7957321.12,30737201.5,7.0,66,4822,494,Diana Davis,Timothy James
12384,Condition police,Drama,2005,27-07-2005,USA,553662.22,1368774.1,2261507.23,263235.03,674862.24,5.8,59,5032,77,James Wright,Thomas Sims
12385,Mind safe,Thriller,1996,14-09-1996,USA,8094340.7,15264212.45,22358360.75,2000171.2,7154604.05,8.7,88,2147,889,Brian Robinson,David Hart
12386,Just suggest food,Horror,2005,28-01-2005,USA,1079520.42,1358138.75,2422341.26,281816.97,805234.2,6.7,81,6014,118,Diane Skinner,Jeanette Archer
12387,Many charge generation,Comedy,1988,04-06-1988,USA,1395808.69,1842326.43,4545732.93,379243.96,1062591.01,9.3,92,100,603,Brooke Morales,Joshua Willis
12388,Hit hand commercial,Romance,1955,31-07-1955,Canada,794465.34,1930881.7,3885490.46,331518.21,1034012.72,7.7,73,20672,25756,Diana Davis,Ariel Mills
12389,Necessary beautiful,Comedy,1957,06-06-1957,USA,11906812.21,28726986.62,41173252.66,8337257.26,11642123.74,5.6,54,9647,504,Karen Robinson,Alison Clark
12390,Various occur throw feel,Action,2015,11-07-2015,USA,2695157.4,1913915.16,2756930.37,525363.09,1006727.46,5.3,47,7495,2798,Rachel Kirby,Donald Franco
12391,Fly sign put,Action,2023,01-05-2023,USA,3667694.42,7314559.16,11642279.58,1860291.27,3360649.55,8.7,83,2042,7990,Faith Franklin,Douglas Bullock
12392,Against arrive political degree,Comedy,1972,11-10-1972,USA,11158848.08,17405272.07,26462174.51,1806782.24,8192623.0,6.5,68,3073,1901,Caitlin Brewer,Casey Briggs
12393,Debate fight,Drama,2005,22-10-2005,USA,228642.43,407889.71,638438.73,50710.06,206469.15,6.1,60,258,155,Diane Skinner,Brittany Kelly
12394,Relationship contain,Romance,2019,20-12-2019,USA,17900698.83,26863445.24,53893856.56,5835528.74,13988594.74,3.4,22,400,248,Brenda Smith,Jessica Scott
12395,Leader note work,Drama,2023,06-07-2023,USA,459667.72,1062479.59,1563467.83,193739.16,594116.8,5.2,31,3035,391,John Jones,Christopher Green
12396,Feeling very model,Drama,2010,15-04-2010,USA,6030986.67,3396267.43,8289038.89,790000.32,1543144.45,5.3,60,1403,237,Mary Mitchell,Adam Williams
12397,Support perform,Comedy,2003,04-06-2003,USA,9610993.25,4417765.51,9610993.25,1035116.03,1808397.53,8.2,91,14546,1163,Megan Sharp,Jeanette Archer
12398,Plan difference,Romance,2023,30-03-2023,USA,53358494.59,130362219.9,187710313.3,20393050.3,70110591.72,9.8,89,21084,137,Emily Miller,Marissa Pena
12399,Business third,Comedy,1997,03-12-1997,Japan,471227.49,1236647.58,2277679.9,187835.48,646193.27,8.1,68,1183,632,Jennifer Miller,Christopher Patterson
12400,Practice education,Action,1990,23-04-1990,Canada,1150243.43,826410.34,1269208.01,148275.17,373893.84,5.4,40,718,50,Kimberly Barker,Daniel Callahan
12401,Same note,Drama,2002,10-09-2002,USA,6955151.28,16055905.37,25200140.93,3376166.75,8125277.01,8.7,91,2069,581,Carolyn Schwartz,Alexander Haley
12402,Could avoid hospital,Drama,2014,27-03-2014,USA,1080425.13,647819.33,1080425.13,154355.1,282636.25,6.4,44,3278,50,Benjamin Ray,Teresa Santos PhD
12403,Book cultural must you,Action,2021,24-08-2021,USA,4075318.06,2763292.77,4434752.14,549440.27,1345387.83,6.3,65,5100,369,William Carpenter,Lucas Collins
12404,Than fly total,Horror,1985,22-09-1985,India,7846009.83,11024018.69,23328867.5,1844971.97,4703543.35,6.5,61,1916,241,Michael Richards,Sandra Brown
12405,Body thought,Comedy,2023,14-02-2023,USA,4272881.32,9705607.79,20270336.68,2858038.79,4941712.22,5.6,47,4645,369,Sophia Gomez,Stephen Clark
12406,South,Horror,1988,06-08-1988,UK,742302.85,642741.97,1345485.31,72909.34,318830.63,4.0,22,564,1248,Matthew Beck,Stephanie Cervantes
12407,Economy,Romance,1981,03-07-1981,USA,1084192.54,2721681.3,5047770.58,766213.14,1095149.94,4.7,60,100,519,Abigail Robles,Jennifer Moore
